VM,Timestamp,target
1,2013-07-01 02:55:00,29.2599945
1,2013-07-01 03:00:00,29.2599945
1,2013-07-01 03:05:00,29.2599945
1,2013-07-01 03:10:00,29.2599945
1,2013-07-01 03:15:00,29.2599945
1,2013-07-01 03:20:00,29.2599945
1,2013-07-01 03:25:00,29.2599945
1,2013-07-01 03:30:00,29.2599945
1,2013-07-01 03:35:00,29.2599945
1,2013-07-01 03:40:00,29.2599945
1,2013-07-01 03:45:00,29.2599945
1,2013-07-01 03:50:00,29.2599945
1,2013-07-01 03:55:00,19.506663
1,2013-07-01 04:00:00,25.3586619
1,2013-07-01 04:05:00,25.3586619
1,2013-07-01 04:10:00,29.2599945
1,2013-07-01 04:15:00,29.2599945
1,2013-07-01 04:20:00,29.2599945
1,2013-07-01 04:25:00,29.2599945
1,2013-07-01 04:30:00,27.3093282
1,2013-07-01 04:35:00,29.2599945
1,2013-07-01 04:40:00,29.2599945
1,2013-07-01 04:45:00,29.2599945
1,2013-07-01 04:50:00,29.2599945
1,2013-07-01 04:55:00,29.2599945
1,2013-07-01 05:00:00,25.3586619
1,2013-07-01 05:05:00,29.2599945
1,2013-07-01 05:10:00,29.2599945
1,2013-07-01 05:15:00,29.2599945
1,2013-07-01 05:20:00,29.2599945
1,2013-07-01 05:25:00,29.2599945
1,2013-07-01 05:30:00,29.2599945
1,2013-07-01 05:35:00,29.2599945
1,2013-07-01 05:40:00,29.2599945
1,2013-07-01 05:45:00,27.3093282
1,2013-07-01 05:50:00,29.2599945
1,2013-07-01 05:55:00,29.2599945
1,2013-07-01 06:00:00,29.2599945
1,2013-07-01 06:05:00,29.2599945
1,2013-07-01 06:10:00,27.3093282
1,2013-07-01 06:15:00,27.3093282
1,2013-07-01 06:20:00,29.2599945
1,2013-07-01 06:25:00,29.2599945
1,2013-07-01 06:30:00,29.2599945
1,2013-07-01 06:35:00,25.3586619
1,2013-07-01 06:40:00,25.3586619
1,2013-07-01 06:45:00,29.2599945
1,2013-07-01 06:50:00,29.2599945
1,2013-07-01 06:55:00,27.3093282
1,2013-07-01 07:00:00,13.654664099999998
1,2013-07-01 07:05:00,19.506663
1,2013-07-01 07:10:00,19.506663
1,2013-07-01 07:15:00,15.605330399999998
1,2013-07-01 07:20:00,327.71193839999995
1,2013-07-01 07:25:00,29.2599945
1,2013-07-01 07:30:00,29.2599945
1,2013-07-01 07:35:00,25.3586619
1,2013-07-01 07:40:00,21.4573293
1,2013-07-01 07:45:00,21.4573293
1,2013-07-01 07:50:00,29.2599945
1,2013-07-01 07:55:00,29.2599945
1,2013-07-01 08:00:00,29.2599945
1,2013-07-01 08:05:00,25.3586619
1,2013-07-01 08:10:00,29.2599945
1,2013-07-01 08:15:00,25.3586619
1,2013-07-01 08:20:00,17.555996699999998
1,2013-07-01 08:25:00,27.3093282
1,2013-07-01 08:30:00,25.3586619
1,2013-07-01 08:35:00,85.82931719999998
1,2013-07-01 08:40:00,226.2772908
1,2013-07-01 08:45:00,222.3759582
1,2013-07-01 08:50:00,327.71193839999995
1,2013-07-01 08:55:00,130.69464209999998
1,2013-07-01 09:00:00,21.4573293
1,2013-07-01 09:05:00,29.2599945
1,2013-07-01 09:10:00,13.654664099999998
1,2013-07-01 09:15:00,23.4079956
1,2013-07-01 09:20:00,29.2599945
1,2013-07-01 09:25:00,29.2599945
1,2013-07-01 09:30:00,29.2599945
1,2013-07-01 09:35:00,29.2599945
1,2013-07-01 09:40:00,21.4573293
1,2013-07-01 09:45:00,17.555996699999998
1,2013-07-01 09:50:00,21.4573293
1,2013-07-01 09:55:00,21.4573293
1,2013-07-01 10:00:00,9.7533315
1,2013-07-01 10:05:00,11.7039978
1,2013-07-01 10:10:00,19.506663
1,2013-07-01 10:15:00,128.74397580000002
1,2013-07-01 10:20:00,183.3626322
1,2013-07-01 10:25:00,27.3093282
1,2013-07-01 10:30:00,23.4079956
1,2013-07-01 10:35:00,11.7039978
1,2013-07-01 10:40:00,17.555996699999998
1,2013-07-01 10:45:00,9.7533315
1,2013-07-01 10:50:00,11.7039978
1,2013-07-01 10:55:00,23.4079956
1,2013-07-01 11:00:00,21.4573293
1,2013-07-01 11:05:00,27.3093282
1,2013-07-01 11:10:00,29.2599945
1,2013-07-01 11:15:00,11.7039978
1,2013-07-01 11:20:00,9.7533315
1,2013-07-01 11:25:00,9.7533315
1,2013-07-01 11:30:00,19.506663
1,2013-07-01 11:35:00,9.7533315
1,2013-07-01 11:40:00,19.506663
1,2013-07-01 11:45:00,29.2599945
1,2013-07-01 11:50:00,29.2599945
1,2013-07-01 11:55:00,29.2599945
1,2013-07-01 12:00:00,52.667990100000004
1,2013-07-01 12:05:00,29.2599945
1,2013-07-01 12:10:00,13.2999975
1,2013-07-01 12:15:00,9.7533315
1,2013-07-01 12:20:00,5.8519989
1,2013-07-01 12:25:00,11.7039978
1,2013-07-01 12:30:00,9.7533315
1,2013-07-01 12:35:00,5.8519989
1,2013-07-01 12:40:00,25.3586619
1,2013-07-01 12:45:00,19.506663
1,2013-07-01 12:50:00,0.0
1,2013-07-01 12:55:00,0.0
1,2013-07-01 13:00:00,7.802665199999999
1,2013-07-01 13:05:00,5.8519989
1,2013-07-01 13:10:00,11.7039978
1,2013-07-01 13:15:00,3.9013326
1,2013-07-01 13:20:00,9.7533315
1,2013-07-01 13:25:00,23.4079956
1,2013-07-01 13:30:00,52.667990100000004
1,2013-07-01 13:35:00,78.026652
1,2013-07-01 13:40:00,5.8519989
1,2013-07-01 13:45:00,9.7533315
1,2013-07-01 13:50:00,19.506663
1,2013-07-01 13:55:00,3.9013326
1,2013-07-01 14:00:00,0.0
1,2013-07-01 14:05:00,0.0
1,2013-07-01 14:10:00,13.654664099999998
1,2013-07-01 14:15:00,29.2599945
1,2013-07-01 14:20:00,21.4573293
1,2013-07-01 14:25:00,7.802665199999999
1,2013-07-01 14:30:00,48.7666575
1,2013-07-01 14:35:00,234.079956
1,2013-07-01 14:40:00,15.605330399999998
1,2013-07-01 14:45:00,11.7039978
1,2013-07-01 14:50:00,9.7533315
1,2013-07-01 14:55:00,1.9506663
1,2013-07-01 15:00:00,11.7039978
1,2013-07-01 15:05:00,25.3586619
1,2013-07-01 15:10:00,5.8519989
1,2013-07-01 15:15:00,5.8519989
1,2013-07-01 15:20:00,0.0
1,2013-07-01 15:25:00,1.9506663
1,2013-07-01 15:30:00,124.84264319999998
1,2013-07-01 15:35:00,1732.1916744000002
1,2013-07-01 15:40:00,1552.7303748
1,2013-07-01 15:45:00,598.8545541
1,2013-07-01 15:50:00,462.3079131
1,2013-07-01 15:55:00,440.8505838
1,2013-07-01 16:00:00,101.4346476
1,2013-07-01 16:05:00,0.0
1,2013-07-01 16:10:00,5.8519989
1,2013-07-01 16:15:00,0.0
1,2013-07-01 16:20:00,3.9013326
1,2013-07-01 16:25:00,7.802665199999999
1,2013-07-01 16:30:00,21.4573293
1,2013-07-01 16:35:00,19.506663
1,2013-07-01 16:40:00,29.2599945
1,2013-07-01 16:45:00,7.802665199999999
1,2013-07-01 16:50:00,3.9013326
1,2013-07-01 16:55:00,3.9013326
1,2013-07-01 17:00:00,0.0
1,2013-07-01 17:05:00,5.8519989
1,2013-07-01 17:10:00,0.0
1,2013-07-01 17:15:00,3.9013326
1,2013-07-01 17:20:00,5.8519989
1,2013-07-01 17:25:00,29.2599945
1,2013-07-01 17:30:00,19.506663
1,2013-07-01 17:35:00,1.9506663
1,2013-07-01 17:40:00,1.9506663
1,2013-07-01 17:45:00,3.9013326
1,2013-07-01 17:50:00,0.0
1,2013-07-01 17:55:00,1.9506663
1,2013-07-01 18:00:00,0.0
1,2013-07-01 18:05:00,5.8519989
1,2013-07-01 18:10:00,17.555996699999998
1,2013-07-01 18:15:00,29.2599945
1,2013-07-01 18:20:00,9.7533315
1,2013-07-01 18:25:00,0.0
1,2013-07-01 18:30:00,0.0
1,2013-07-01 18:35:00,0.0
1,2013-07-01 18:40:00,409.639923
1,2013-07-01 18:45:00,17.555996699999998
1,2013-07-01 18:50:00,15.605330399999998
1,2013-07-01 18:55:00,7.802665199999999
1,2013-07-01 19:00:00,21.4573293
1,2013-07-01 19:05:00,23.4079956
1,2013-07-01 19:10:00,15.605330399999998
1,2013-07-01 19:15:00,1.9506663
1,2013-07-01 19:20:00,9.7533315
1,2013-07-01 19:25:00,0.0
1,2013-07-01 19:30:00,0.0
1,2013-07-01 19:35:00,1.9506663
1,2013-07-01 19:40:00,11.7039978
1,2013-07-01 19:45:00,17.555996699999998
1,2013-07-01 19:50:00,29.2599945
1,2013-07-01 19:55:00,156.053304
1,2013-07-01 20:00:00,0.0
1,2013-07-01 20:05:00,251.6359527
1,2013-07-01 20:10:00,23.4079956
1,2013-07-01 20:15:00,1.9506663
1,2013-07-01 20:20:00,0.0
1,2013-07-01 20:25:00,5.8519989
1,2013-07-01 20:30:00,9.7533315
1,2013-07-01 20:35:00,27.3093282
1,2013-07-01 20:40:00,25.3586619
1,2013-07-01 20:45:00,35.1119934
1,2013-07-01 20:50:00,15.605330399999998
1,2013-07-01 20:55:00,25.3586619
1,2013-07-01 21:00:00,5.8519989
1,2013-07-01 21:05:00,1.9506663
1,2013-07-01 21:10:00,5.8519989
1,2013-07-01 21:15:00,29.2599945
1,2013-07-01 21:20:00,17.555996699999998
1,2013-07-01 21:25:00,25.3586619
1,2013-07-01 21:30:00,15.605330399999998
1,2013-07-01 21:35:00,1.9506663
1,2013-07-01 21:40:00,11.7039978
1,2013-07-01 21:45:00,7.802665199999999
1,2013-07-01 21:50:00,9.7533315
1,2013-07-01 21:55:00,21.4573293
1,2013-07-01 22:00:00,31.2106608
1,2013-07-01 22:05:00,35.1119934
1,2013-07-01 22:10:00,79.97731829999998
1,2013-07-01 22:15:00,1554.6810411
1,2013-07-01 22:20:00,1671.7210191
1,2013-07-01 22:25:00,1687.3263495
1,2013-07-01 22:30:00,1925.3076381
1,2013-07-01 22:35:00,1761.4516689
1,2013-07-01 22:40:00,3680.9073081
1,2013-07-01 22:45:00,2541.7181889000003
1,2013-07-01 22:50:00,741.2531940000001
1,2013-07-01 22:55:00,2169.1409256
1,2013-07-01 23:00:00,1002.6424782
1,2013-07-01 23:05:00,830.9838437999998
1,2013-07-01 23:10:00,345.2679351000001
1,2013-07-01 23:15:00,1070.9157986999999
1,2013-07-01 23:20:00,1529.3223792
1,2013-07-01 23:25:00,78.026652
1,2013-07-01 23:30:00,17.555996699999998
1,2013-07-01 23:35:00,0.0
1,2013-07-01 23:40:00,0.0
1,2013-07-01 23:45:00,0.0
1,2013-07-01 23:50:00,0.0
1,2013-07-01 23:55:00,0.0
1,2013-07-02 00:00:00,0.0
1,2013-07-02 00:05:00,0.0
1,2013-07-02 00:10:00,0.0
1,2013-07-02 00:15:00,1.9506663
1,2013-07-02 00:20:00,0.0
1,2013-07-02 00:25:00,0.0
1,2013-07-02 00:30:00,0.0
1,2013-07-02 00:35:00,0.0
1,2013-07-02 00:40:00,0.0
1,2013-07-02 00:45:00,0.0
1,2013-07-02 00:50:00,0.0
1,2013-07-02 00:55:00,0.0
1,2013-07-02 01:00:00,0.0
1,2013-07-02 01:05:00,7.802665199999999
1,2013-07-02 01:10:00,0.0
1,2013-07-02 01:15:00,0.0
1,2013-07-02 01:20:00,0.0
1,2013-07-02 01:25:00,0.0
1,2013-07-02 01:30:00,0.0
1,2013-07-02 01:35:00,0.0
1,2013-07-02 01:40:00,0.0
1,2013-07-02 01:45:00,0.0
1,2013-07-02 01:50:00,0.0
1,2013-07-02 01:55:00,0.0
1,2013-07-02 02:00:00,0.0
1,2013-07-02 02:05:00,0.0
1,2013-07-02 02:10:00,0.0
1,2013-07-02 02:15:00,0.0
1,2013-07-02 02:20:00,0.0
1,2013-07-02 02:25:00,0.0
1,2013-07-02 02:30:00,0.0
1,2013-07-02 02:35:00,0.0
1,2013-07-02 02:40:00,9.7533315
1,2013-07-02 02:45:00,0.0
1,2013-07-02 02:50:00,1.9506663
1,2013-07-02 02:55:00,0.0
1,2013-07-02 03:00:00,0.0
1,2013-07-02 03:05:00,0.0
1,2013-07-02 03:10:00,0.0
1,2013-07-02 03:15:00,0.0
1,2013-07-02 03:20:00,0.0
1,2013-07-02 03:25:00,6.269998821428571
1,2013-07-02 03:30:00,3.9013326
1,2013-07-02 03:35:00,0.0
1,2013-07-02 03:40:00,0.0
1,2013-07-02 03:45:00,0.0
1,2013-07-02 03:50:00,0.0
1,2013-07-02 03:55:00,0.0
1,2013-07-02 04:00:00,0.0
1,2013-07-02 04:05:00,0.0
1,2013-07-02 04:10:00,0.0
1,2013-07-02 04:15:00,11.7039978
1,2013-07-02 04:20:00,0.0
1,2013-07-02 04:25:00,0.0
1,2013-07-02 04:30:00,0.0
1,2013-07-02 04:35:00,0.0
1,2013-07-02 04:40:00,0.0
1,2013-07-02 04:45:00,0.0
1,2013-07-02 04:50:00,0.0
1,2013-07-02 04:55:00,0.0
1,2013-07-02 05:00:00,0.0
1,2013-07-02 05:05:00,0.0
1,2013-07-02 05:10:00,0.0
1,2013-07-02 05:15:00,0.0
1,2013-07-02 05:20:00,0.0
1,2013-07-02 05:25:00,0.0
1,2013-07-02 05:30:00,0.0
1,2013-07-02 05:35:00,0.0
1,2013-07-02 05:40:00,0.0
1,2013-07-02 05:45:00,0.0
1,2013-07-02 05:50:00,12.539997642857141
1,2013-07-02 05:55:00,0.0
1,2013-07-02 06:00:00,0.0
1,2013-07-02 06:05:00,31.349994107142855
1,2013-07-02 06:10:00,0.0
1,2013-07-02 06:15:00,0.0
1,2013-07-02 06:20:00,0.0
1,2013-07-02 06:25:00,0.0
1,2013-07-02 06:30:00,0.0
1,2013-07-02 06:35:00,3.9013326
1,2013-07-02 06:40:00,7.802665199999999
1,2013-07-02 06:45:00,3.9013326
1,2013-07-02 06:50:00,0.0
1,2013-07-02 06:55:00,5.8519989
1,2013-07-02 07:00:00,0.0
1,2013-07-02 07:05:00,0.0
1,2013-07-02 07:10:00,0.0
1,2013-07-02 07:15:00,0.0
1,2013-07-02 07:20:00,5.8519989
1,2013-07-02 07:25:00,17.555996699999998
1,2013-07-02 07:30:00,0.0
1,2013-07-02 07:35:00,0.0
1,2013-07-02 07:40:00,0.0
1,2013-07-02 07:45:00,0.0
1,2013-07-02 07:50:00,0.0
1,2013-07-02 07:55:00,0.0
1,2013-07-02 08:00:00,0.0
1,2013-07-02 08:05:00,146.2999725
1,2013-07-02 08:10:00,183.3626322
1,2013-07-02 08:15:00,169.7079681
1,2013-07-02 08:20:00,0.0
1,2013-07-02 08:25:00,0.0
1,2013-07-02 08:30:00,0.0
1,2013-07-02 08:35:00,0.0
1,2013-07-02 08:40:00,0.0
1,2013-07-02 08:45:00,821.2305123
1,2013-07-02 08:50:00,314.0572743
1,2013-07-02 08:55:00,1.9506663
1,2013-07-02 09:00:00,19.506663
1,2013-07-02 09:05:00,0.0
1,2013-07-02 09:10:00,3.9013326
1,2013-07-02 09:15:00,0.0
1,2013-07-02 09:20:00,0.0
1,2013-07-02 09:25:00,0.0
1,2013-07-02 09:30:00,0.0
1,2013-07-02 09:35:00,0.0
1,2013-07-02 09:40:00,5.8519989
1,2013-07-02 09:45:00,212.6226267
1,2013-07-02 09:50:00,130.69464209999998
1,2013-07-02 09:55:00,591.0518888999999
1,2013-07-02 10:00:00,0.0
1,2013-07-02 10:05:00,0.0
1,2013-07-02 10:10:00,0.0
1,2013-07-02 10:15:00,0.0
1,2013-07-02 10:20:00,0.0
1,2013-07-02 10:25:00,0.0
1,2013-07-02 10:30:00,204.8199615
1,2013-07-02 10:35:00,353.0706003
1,2013-07-02 10:40:00,64.37198790000001
1,2013-07-02 10:45:00,263.3399505
1,2013-07-02 10:50:00,0.0
1,2013-07-02 10:55:00,0.0
1,2013-07-02 11:00:00,0.0
1,2013-07-02 11:05:00,0.0
1,2013-07-02 11:10:00,0.0
1,2013-07-02 11:15:00,0.0
1,2013-07-02 11:20:00,0.0
1,2013-07-02 11:25:00,19.506663
1,2013-07-02 11:30:00,0.0
1,2013-07-02 11:35:00,0.0
1,2013-07-02 11:40:00,0.0
1,2013-07-02 11:45:00,341.3666025
1,2013-07-02 11:50:00,81.92798459999999
1,2013-07-02 11:55:00,0.0
1,2013-07-02 12:00:00,0.0
1,2013-07-02 12:05:00,0.0
1,2013-07-02 12:10:00,17.068330125
1,2013-07-02 12:15:00,1.9506663
1,2013-07-02 12:20:00,0.0
1,2013-07-02 12:25:00,0.0
1,2013-07-02 12:30:00,5.8519989
1,2013-07-02 12:35:00,255.5372853
1,2013-07-02 12:40:00,0.0
1,2013-07-02 12:45:00,0.0
1,2013-07-02 12:50:00,0.0
1,2013-07-02 12:55:00,0.0
1,2013-07-02 13:00:00,13.654664099999998
1,2013-07-02 13:05:00,5.8519989
1,2013-07-02 13:10:00,177.51063329999997
1,2013-07-02 13:15:00,0.0
1,2013-07-02 13:20:00,5.8519989
1,2013-07-02 13:25:00,0.0
1,2013-07-02 13:30:00,0.0
1,2013-07-02 13:35:00,0.0
1,2013-07-02 13:40:00,0.0
1,2013-07-02 13:45:00,15.605330399999998
1,2013-07-02 13:50:00,1.9506663
1,2013-07-02 13:55:00,0.0
1,2013-07-02 14:00:00,0.0
1,2013-07-02 14:05:00,0.0
1,2013-07-02 14:10:00,0.0
1,2013-07-02 14:15:00,0.0
1,2013-07-02 14:20:00,0.0
1,2013-07-02 14:25:00,0.0
1,2013-07-02 14:30:00,0.0
1,2013-07-02 14:35:00,11.7039978
1,2013-07-02 14:40:00,0.0
1,2013-07-02 14:45:00,0.0
1,2013-07-02 14:50:00,552.0385629
1,2013-07-02 14:55:00,877.7998349999998
1,2013-07-02 15:00:00,1330.3544166
1,2013-07-02 15:05:00,2024.7916194000002
1,2013-07-02 15:10:00,1966.2716304
1,2013-07-02 15:15:00,1950.6663
1,2013-07-02 15:20:00,1020.1984749
1,2013-07-02 15:25:00,706.1412006
1,2013-07-02 15:30:00,692.4865364999998
1,2013-07-02 15:35:00,667.1278745999998
1,2013-07-02 15:40:00,563.7425607000001
1,2013-07-02 15:45:00,388.1825937
1,2013-07-02 15:50:00,390.13326
1,2013-07-02 15:55:00,394.0345926
1,2013-07-02 16:00:00,395.9852589
1,2013-07-02 16:05:00,395.9852589
1,2013-07-02 16:10:00,397.9359252
1,2013-07-02 16:15:00,394.0345926
1,2013-07-02 16:20:00,405.7385904
1,2013-07-02 16:25:00,403.78792410000005
1,2013-07-02 16:30:00,401.83725779999986
1,2013-07-02 16:35:00,395.9852589
1,2013-07-02 16:40:00,388.1825937
1,2013-07-02 16:45:00,395.9852589
1,2013-07-02 16:50:00,395.9852589
1,2013-07-02 16:55:00,415.4919219
1,2013-07-02 17:00:00,392.08392630000003
1,2013-07-02 17:05:00,390.13326
1,2013-07-02 17:10:00,390.13326
1,2013-07-02 17:15:00,399.8865915
1,2013-07-02 17:20:00,390.13326
1,2013-07-02 17:25:00,390.13326
1,2013-07-02 17:30:00,390.13326
1,2013-07-02 17:35:00,395.9852589
1,2013-07-02 17:40:00,397.9359252
1,2013-07-02 17:45:00,444.7519164
1,2013-07-02 17:50:00,655.4238767999999
1,2013-07-02 17:55:00,407.6892566999999
1,2013-07-02 18:00:00,431.0972523
1,2013-07-02 18:05:00,454.5052478999999
1,2013-07-02 18:10:00,392.08392630000003
1,2013-07-02 18:15:00,392.08392630000003
1,2013-07-02 18:20:00,399.8865915
1,2013-07-02 18:25:00,397.9359252
1,2013-07-02 18:30:00,403.78792410000005
1,2013-07-02 18:35:00,399.8865915
1,2013-07-02 18:40:00,392.08392630000003
1,2013-07-02 18:45:00,394.0345926
1,2013-07-02 18:50:00,392.08392630000003
1,2013-07-02 18:55:00,431.0972523
1,2013-07-02 19:00:00,388.1825937
1,2013-07-02 19:05:00,390.13326
1,2013-07-02 19:10:00,392.08392630000003
1,2013-07-02 19:15:00,403.78792410000005
1,2013-07-02 19:20:00,397.9359252
1,2013-07-02 19:25:00,390.13326
1,2013-07-02 19:30:00,392.08392630000003
1,2013-07-02 19:35:00,392.08392630000003
1,2013-07-02 19:40:00,401.83725779999986
1,2013-07-02 19:45:00,403.78792410000005
1,2013-07-02 19:50:00,413.5412556
1,2013-07-02 19:55:00,399.8865915
1,2013-07-02 20:00:00,399.8865915
1,2013-07-02 20:05:00,401.83725779999986
1,2013-07-02 20:10:00,397.9359252
1,2013-07-02 20:15:00,403.78792410000005
1,2013-07-02 20:20:00,397.9359252
1,2013-07-02 20:25:00,395.9852589
1,2013-07-02 20:30:00,397.9359252
1,2013-07-02 20:35:00,401.83725779999986
1,2013-07-02 20:40:00,399.8865915
1,2013-07-02 20:45:00,395.9852589
1,2013-07-02 20:50:00,403.78792410000005
1,2013-07-02 20:55:00,409.639923
1,2013-07-02 21:00:00,407.6892566999999
1,2013-07-02 21:05:00,409.639923
1,2013-07-02 21:10:00,399.8865915
1,2013-07-02 21:15:00,399.8865915
1,2013-07-02 21:20:00,399.8865915
1,2013-07-02 21:25:00,394.0345926
1,2013-07-02 21:30:00,395.9852589
1,2013-07-02 21:35:00,392.08392630000003
1,2013-07-02 21:40:00,397.9359252
1,2013-07-02 21:45:00,411.59058930000003
1,2013-07-02 21:50:00,407.6892566999999
1,2013-07-02 21:55:00,397.9359252
1,2013-07-02 22:00:00,395.9852589
1,2013-07-02 22:05:00,397.9359252
1,2013-07-02 22:10:00,394.0345926
1,2013-07-02 22:15:00,415.4919219
1,2013-07-02 22:20:00,421.34392080000003
1,2013-07-02 22:25:00,409.639923
1,2013-07-02 22:30:00,411.59058930000003
1,2013-07-02 22:35:00,397.9359252
1,2013-07-02 22:40:00,399.8865915
1,2013-07-02 22:45:00,403.78792410000005
1,2013-07-02 22:50:00,395.9852589
1,2013-07-02 22:55:00,399.8865915
1,2013-07-02 23:00:00,401.83725779999986
1,2013-07-02 23:05:00,388.1825937
1,2013-07-02 23:10:00,392.08392630000003
1,2013-07-02 23:15:00,392.08392630000003
1,2013-07-02 23:20:00,399.8865915
1,2013-07-02 23:25:00,395.9852589
1,2013-07-02 23:30:00,392.08392630000003
1,2013-07-02 23:35:00,392.08392630000003
1,2013-07-02 23:40:00,392.08392630000003
1,2013-07-02 23:45:00,399.8865915
1,2013-07-02 23:50:00,394.0345926
1,2013-07-02 23:55:00,399.8865915
1,2013-07-03 00:00:00,405.7385904
1,2013-07-03 00:05:00,421.34392080000003
1,2013-07-03 00:10:00,395.9852589
1,2013-07-03 00:15:00,395.9852589
1,2013-07-03 00:20:00,394.0345926
1,2013-07-03 00:25:00,386.2319274
1,2013-07-03 00:30:00,401.83725779999986
1,2013-07-03 00:35:00,384.2812611
1,2013-07-03 00:40:00,403.78792410000005
1,2013-07-03 00:45:00,386.2319274
1,2013-07-03 00:50:00,395.9852589
1,2013-07-03 00:55:00,407.6892566999999
1,2013-07-03 01:00:00,405.7385904
1,2013-07-03 01:05:00,401.83725779999986
1,2013-07-03 01:10:00,403.78792410000005
1,2013-07-03 01:15:00,386.2319274
1,2013-07-03 01:20:00,384.2812611
1,2013-07-03 01:25:00,374.5279296
1,2013-07-03 01:30:00,394.0345926
1,2013-07-03 01:35:00,392.08392630000003
1,2013-07-03 01:40:00,392.08392630000003
1,2013-07-03 01:45:00,397.9359252
1,2013-07-03 01:50:00,405.7385904
1,2013-07-03 01:55:00,405.7385904
1,2013-07-03 02:00:00,401.83725779999986
1,2013-07-03 02:05:00,392.08392630000003
1,2013-07-03 02:10:00,392.08392630000003
1,2013-07-03 02:15:00,397.9359252
1,2013-07-03 02:20:00,395.9852589
1,2013-07-03 02:25:00,399.8865915
1,2013-07-03 02:30:00,403.78792410000005
1,2013-07-03 02:35:00,392.08392630000003
1,2013-07-03 02:40:00,392.08392630000003
1,2013-07-03 02:45:00,399.8865915
1,2013-07-03 02:50:00,392.08392630000003
1,2013-07-03 02:55:00,392.08392630000003
1,2013-07-03 03:00:00,401.83725779999986
1,2013-07-03 03:05:00,411.59058930000003
1,2013-07-03 03:10:00,405.7385904
1,2013-07-03 03:15:00,407.6892566999999
1,2013-07-03 03:20:00,399.8865915
1,2013-07-03 03:25:00,392.08392630000003
1,2013-07-03 03:30:00,394.0345926
1,2013-07-03 03:35:00,399.8865915
1,2013-07-03 03:40:00,394.0345926
1,2013-07-03 03:45:00,394.0345926
1,2013-07-03 03:50:00,388.1825937
1,2013-07-03 03:55:00,399.8865915
1,2013-07-03 04:00:00,394.0345926
1,2013-07-03 04:05:00,409.639923
1,2013-07-03 04:10:00,394.0345926
1,2013-07-03 04:15:00,399.8865915
1,2013-07-03 04:20:00,464.2585794
1,2013-07-03 04:25:00,403.78792410000005
1,2013-07-03 04:30:00,409.639923
1,2013-07-03 04:35:00,401.83725779999986
1,2013-07-03 04:40:00,394.0345926
1,2013-07-03 04:45:00,394.0345926
1,2013-07-03 04:50:00,395.9852589
1,2013-07-03 04:55:00,401.83725779999986
1,2013-07-03 05:00:00,394.0345926
1,2013-07-03 05:05:00,392.08392630000003
1,2013-07-03 05:10:00,394.0345926
1,2013-07-03 05:15:00,401.83725779999986
1,2013-07-03 05:20:00,392.08392630000003
1,2013-07-03 05:25:00,390.13326
1,2013-07-03 05:30:00,395.9852589
1,2013-07-03 05:35:00,394.0345926
1,2013-07-03 05:40:00,417.4425882000001
1,2013-07-03 05:45:00,401.83725779999986
1,2013-07-03 05:50:00,399.8865915
